"[idKey]","[TduCompanyName]","[RepCompany]","[Product]","[kwh500]","[kwh1000]","[kwh2000]","[Fees/Credits]","[PrePaid]","[TimeOfUse]","[Fixed]","[RateType]","[Renewable]","[TermValue]","[CancelFee]","[Website]","[SpecialTerms]","[TermsURL]","[Promotion]","[PromotionDesc]","[FactsURL]","[EnrollURL]","[PrepaidURL]","[EnrollPhone]","[NewCustomer]","[MinUsageFeesCredits]","[Language]","[Rating]"
"16688","ONCOR ELECTRIC DELIVERY COMPANY","AMBIT ENERGY","Lone Star Basics 12","0.1260","0.1010","0.1460","","False","False","1","Fixed","15","12","199.00","http://ww2.ambitenergy.com/rates-and-plans?pmc=P2C","A no frills term plan without base charges.  It’s that simple. Rate listed reflects the E-Plan discount. Ambit Energy's E-Plan provides additional savings on our competitive rates and makes managing your account even easier. Just enroll in our Paperless Billing and Automatic Payment programs when you sign up for new service and you're done! See Electricity Facts Label for discount information and enrollment requirements.","https://mediaserver.ambitenergy.com/media/get/TexasTermsOfService","False","","https://mediaserver.ambitenergy.com/media/get/TXUNBUNDLEDT_12ENR1670_283_1","http://www.ambitenergy.com","","(877) 282-6248","FALSE","FALSE","English","4"
"16694","ONCOR ELECTRIC DELIVERY COMPANY","AMBIT ENERGY","Lone Star Plus 12","0.1380","0.1240","0.1030","","False","False","1","Fixed","15","12","199.00","http://ww2.ambitenergy.com/rates-and-plans?pmc=P2C","Un plan de 12 meses que puede ser apropiado para los Clientes con mayor consumo. La tasa indicada refleja el descuento del E-Plan. El E-Plan de Ambit Energy provee ahorros adicionales sobre nuestras tarifas competitivas y hace que el administrar tu cuenta sea aún más fácil. ¡Simplemente inscríbete en nuestros programas de Facturación Electrónica y Pagos Automáticos cuando te inscribas para nuevo servicio y listo! Ve la Etiqueta de Hechos de Electricidad para información sobre el descuento y los requisitos para inscribirte.","https://mediaserver.ambitenergy.com/media/get/TexasTermsOfService/es","False","","https://mediaserver.ambitenergy.com/media/get/TXUNBUNDLEDT_12ENR1672_283_1/SP","http://www.ambitenergy.com","","(877) 282-6248","FALSE","FALSE","Spanish","4"
"16692","ONCOR ELECTRIC DELIVERY COMPANY","AMBIT ENERGY","Lone Star Basics 12","0.1260","0.1010","0.1460","","False","False","1","Fixed","15","12","199.00","http://ww2.ambitenergy.com/rates-and-plans?pmc=P2C","Un plan sencillo a término sin cargos base. Es así de simple. La tasa indicada refleja el descuento del E-Plan. El E-Plan de Ambit Energy provee ahorros adicionales sobre nuestras tarifas competitivas y hace que el administrar tu cuenta sea aún más fácil. ¡Simplemente inscríbete en nuestros programas de Facturación Electrónica y Pagos Automáticos cuando te inscribas para nuevo servicio y listo! Ve la Etiqueta de Hechos de Electricidad para información sobre el descuento y los requisitos para inscribirte.","https://mediaserver.ambitenergy.com/media/get/TexasTermsOfService/es","False","","https://mediaserver.ambitenergy.com/media/get/TXUNBUNDLEDT_12ENR1670_283_1/SP","http://www.ambitenergy.com","","(877) 282-6248","FALSE","FALSE","Spanish","4"
"16699","ONCOR ELECTRIC DELIVERY COMPANY","RELIANT","Reliant PowerTracker","0.1210","0.1130","0.1080","","False","False","2","Indexed","11","0","0.00","https://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0002&fromLP=ptc&txtPromocode=WF3713&sid=A3P_ERCOT_2010JulPTCOffers","This offer is for new customers only enrolling in this plan online through Power to Choose. Pricing for this plan changes on the 15th of every month. Please see EFL for more details on reliant.com","http://www.reliant.com/files/09017518806d9b7f.pdf","False","","https://www.reliant.com/files/090175188145b755.pdf","https://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0002&fromLP=ptc&txtPromocode=WF3713&sid=A3P_ERCOT_2010JulPTCOffers","","(855) 350-8650","TRUE","FALSE","English","4"
"16690","ONCOR ELECTRIC DELIVERY COMPANY","AMBIT ENERGY","Lone Star Plus 12","0.1380","0.1240","0.1030","","False","False","1","Fixed","15","12","199.00","http://ww2.ambitenergy.com/rates-and-plans?pmc=P2C","A 12-month plan that may suit Customers with higher usage. Rate listed reflects the E-Plan discount. Ambit Energy's E-Plan provides additional savings on our competitive rates and makes managing your account even easier. Just enroll in our Paperless Billing and Automatic Payment programs when you sign up for new service and you're done! See Electricity Facts Label for discount information and enrollment requirements.","https://mediaserver.ambitenergy.com/media/get/TexasTermsOfService","False","","https://mediaserver.ambitenergy.com/media/get/TXUNBUNDLEDT_12ENR1672_283_1","http://www.ambitenergy.com","","(877) 282-6248","FALSE","FALSE","English","4"
"16616","ONCOR ELECTRIC DELIVERY COMPANY","AMBIT ENERGY","Free & Clear Nights 12","0.1590","0.1460","0.1390","","False","True","2","Indexed","100","12","199.00","http://ww2.ambitenergy.com/rates-and-plans?pmc=P2C","Enjoy free electricity at night and help save the planet with 100% renewable energy. This plan requires an AMS-enabled smart meter.","https://mediaserver.ambitenergy.com/media/get/TexasTermsOfService","False","","https://mediaserver.ambitenergy.com/media/get/TXFANCL12ENRL_1648_283_1/EN","http://www.ambitenergy.com","","(877) 282-6248","FALSE","FALSE","English","4"
"16626","ONCOR ELECTRIC DELIVERY COMPANY","AMBIT ENERGY","Free & Clear Nights 12","0.1590","0.1460","0.1390","","False","True","2","Indexed","100","12","199.00","http://ww2.ambitenergy.com/rates-and-plans?pmc=P2C","Disfruta de electricidad gratis por las noches y ayuda a salvar el planeta con energía 100% renovable. Este plan requiere un medidor inteligente que permita AMS.","https://mediaserver.ambitenergy.com/media/get/TexasTermsOfService/es","False","","https://mediaserver.ambitenergy.com/media/get/TXFANCL12ENRL_1648_283_1/SP","http://www.ambitenergy.com","","(877) 282-6248","FALSE","FALSE","Spanish","4"
"16636","ONCOR ELECTRIC DELIVERY COMPANY","AMBIT ENERGY","Lone Star Classic 24","0.1390","0.1260","0.1190","","False","False","1","Fixed","15","24","199.00","http://ww2.ambitenergy.com/rates-and-plans?pmc=P2C","La tasa indicada refleja el descuento del E-Plan. El E-Plan de Ambit Energy provee ahorros adicionales sobre nuestras tarifas competitivas y hace que el administrar tu cuenta sea aún más fácil. ¡Simplemente inscríbete en nuestros programas de Facturación Electrónica y Pagos Automáticos cuando te inscribas para nuevo servicio y listo! Ve la Etiqueta de Hechos de Electricidad para información sobre el descuento y los requisitos para inscribirte.","https://mediaserver.ambitenergy.com/media/get/TexasTermsOfService/es","False","","https://mediaserver.ambitenergy.com/media/get/TXUNBUNDLED_24ENR1652_283_1/SP","http://www.ambitenergy.com","","(877) 282-6248","FALSE","FALSE","Spanish","4"
"16637","ONCOR ELECTRIC DELIVERY COMPANY","AMBIT ENERGY","Lone Star Classic 12","0.1400","0.1270","0.1200","","False","False","1","Fixed","15","12","199.00","http://ww2.ambitenergy.com/rates-and-plans?pmc=P2C","La tasa indicada refleja el descuento del E-Plan. El E-Plan de Ambit Energy provee ahorros adicionales sobre nuestras tarifas competitivas y hace que el administrar tu cuenta sea aún más fácil. ¡Simplemente inscríbete en nuestros programas de Facturación Electrónica y Pagos Automáticos cuando te inscribas para nuevo servicio y listo! Ve la Etiqueta de Hechos de Electricidad para información sobre el descuento y los requisitos para inscribirte.","https://mediaserver.ambitenergy.com/media/get/TexasTermsOfService/es","False","","https://mediaserver.ambitenergy.com/media/get/TXUNBUNDLED_12ENR1660_283_1/SP","http://www.ambitenergy.com","","(877) 282-6248","FALSE","FALSE","Spanish","4"
"16638","ONCOR ELECTRIC DELIVERY COMPANY","AMBIT ENERGY","Ambit Green Texas 12","0.1420","0.1290","0.1220","","False","False","1","Fixed","100","12","199.00","http://ww2.ambitenergy.com/rates-and-plans?pmc=P2C","La tasa indicada refleja el descuento del E-Plan. El E-Plan de Ambit Energy provee ahorros adicionales sobre nuestras tarifas competitivas y hace que el administrar tu cuenta sea aún más fácil. ¡Simplemente inscríbete en nuestros programas de Facturación Electrónica y Pagos Automáticos cuando te inscribas para nuevo servicio y listo! Ve la Etiqueta de Hechos de Electricidad para información sobre el descuento y los requisitos para inscribirte.","https://mediaserver.ambitenergy.com/media/get/TexasTermsOfService/es","False","","https://mediaserver.ambitenergy.com/media/get/TXUNBUNDLED_12ENR1656_283_1/SP","http://www.ambitenergy.com","","(877) 282-6248","FALSE","FALSE","Spanish","4"
"16639","ONCOR ELECTRIC DELIVERY COMPANY","AMBIT ENERGY","Lone Star Classic 6","0.1590","0.1460","0.1390","","False","False","1","Fixed","15","6","100.00","http://ww2.ambitenergy.com/rates-and-plans?pmc=P2C","","https://mediaserver.ambitenergy.com/media/get/TexasTermsOfService/es","False","","https://mediaserver.ambitenergy.com/media/get/TXUNBUNDLED_6ENR1650_283_1/SP","http://www.ambitenergy.com","","(877) 282-6248","FALSE","FALSE","Spanish","4"
"16640","ONCOR ELECTRIC DELIVERY COMPANY","AMBIT ENERGY","Lone Star Flex","0.1810","0.1720","0.1680","","False","False","0","Variable","15","1","0.00","http://ww2.ambitenergy.com/rates-and-plans?pmc=P2C","","https://mediaserver.ambitenergy.com/media/get/TexasTermsOfService/es","False","","https://mediaserver.ambitenergy.com/media/get/TXUNBUNDLED_0ENR1654_283_1/SP","http://www.ambitenergy.com","","(877) 282-6248","FALSE","FALSE","Spanish","4"
"16641","ONCOR ELECTRIC DELIVERY COMPANY","AMBIT ENERGY","Ambit Green Texas Flex","0.1830","0.1740","0.1700","","False","False","0","Variable","100","1","0.00","http://ww2.ambitenergy.com/rates-and-plans?pmc=P2C","","https://mediaserver.ambitenergy.com/media/get/TexasTermsOfService/es","False","","https://mediaserver.ambitenergy.com/media/get/TXUNBUNDLED_0ENR1662_283_1/SP","http://www.ambitenergy.com","","(877) 282-6248","FALSE","FALSE","Spanish","4"
"16583","ONCOR ELECTRIC DELIVERY COMPANY","CHAMPION ENERGY SERVICES LLC","Champ Saver-12","0.1050","0.1010","0.0990","","False","False","1","Fixed","12","12","150.00","http://www.championenergyservices.com","","https://www.championenergyservices.com/images/texas_tos_fixedterm_spanish.pdf","False","","https://www.championenergyservices.com/register/efl.aspx?planname=PN2402&ui=es","http://www.championenergyservices.com/promo.asp?promo=POWERTOCHOOSE","","(877) 653-5090","FALSE","FALSE","Spanish","4"
"16586","ONCOR ELECTRIC DELIVERY COMPANY","CHAMPION ENERGY SERVICES LLC","Champ Saver-24","0.1030","0.0990","0.0970","","False","False","1","Fixed","12","24","250.00","http://www.championenergyservices.com","","https://www.championenergyservices.com/images/texas_tos_fixedterm_spanish.pdf","False","","https://www.championenergyservices.com/register/efl.aspx?planname=PN2407&ui=es","http://www.championenergyservices.com/promo.asp?promo=POWERTOCHOOSE","","(877) 653-5090","FALSE","FALSE","Spanish","4"
"16562","ONCOR ELECTRIC DELIVERY COMPANY","AP GAS & ELECTRIC (TX) LLC","Affordable Classic 24","0.1070","0.1010","0.0980","","False","False","1","Fixed","12","24","250.00","www.apge.com","Lock in a straightforward fixed rate plan that gives you price security for the next 24 months. Flexible. Affordable. Energy. That's APG&E!","https://enroll.apge.com/Offer/getDocument?documentId=49&offerCode=ONC_RES_24_FIXED_WEB_SRB_Classic","False","","https://enroll.apge.com/Offer/getDocument?documentId=9&offerCode=ONC_RES_24_FIXED_WEB_SRB_Classic","http://www.apge.com/lp/tx_p2c?utm_source=tx_p2c&utm_campaign=24_month&utm_medium=ONC&utm_rate=9.5","","(877) 544-4857","TRUE","FALSE","English","3"
"16501","ONCOR ELECTRIC DELIVERY COMPANY","RELIANT","Reliant Apartment 12 Plan","0.1110","0.1070","0.1150","","False","False","1","Fixed","11","12","10 por mes restante","http://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0002&fromLP=ptc&txtPromocode=WF3713&s.campaign=A3P_ERCOT_2010JulPTCOffers&language_code=es_US","esta oferta se aplica a nuevos clientes inscriben a través de Power to Choose","http://www.reliant.com/files/0901751880c5cea6.pdf","False","","https://www.reliant.com/files/090175188166c032.pdf","http://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0002&fromLP=ptc&txtPromocode=WF3713&s.campaign=A3P_ERCOT_2010JulPTCOffers&language_code=es_US","","(855) 350-8650","TRUE","FALSE","Spanish","4"
"16555","ONCOR ELECTRIC DELIVERY COMPANY","AP GAS & ELECTRIC (TX) LLC","Affordable Classic 12","0.1090","0.1030","0.1000","","False","False","1","Fixed","12","12","150.00","www.apge.com","Lock in a straightforward fixed rate plan that gives you price security for the next 12 months.  Flexible. Affordable. Energy. That's APG&E! ","https://enroll.apge.com/Offer/getDocument?documentId=49&offerCode=ONC_RES_12_FIXED_WEB_SRB_Classic","False","","https://enroll.apge.com/Offer/getDocument?documentId=9&offerCode=ONC_RES_12_FIXED_WEB_SRB_Classic","http://www.apge.com/lp/tx_p2c?utm_source=tx_p2c&utm_campaign=12_month&utm_medium=ONC&utm_rate=9.7","","(877) 544-4857","TRUE","FALSE","English","3"
"16563","TEXAS-NEW MEXICO POWER COMPANY","AP GAS & ELECTRIC (TX) LLC","Affordable Classic 24","0.1090","0.1030","0.1000","","False","False","1","Fixed","12","24","250.00","www.apge.com","Lock in a straightforward fixed rate plan that gives you price security for the next 24 months. Flexible. Affordable. Energy. That's APG&E!","https://enroll.apge.com/Offer/getDocument?documentId=49&offerCode=TNM_RES_24_FIXED_WEB_SRB_Classic","False","","https://enroll.apge.com/Offer/getDocument?documentId=9&offerCode=TNM_RES_24_FIXED_WEB_SRB_Classic","http://www.apge.com/lp/tx_p2c?utm_source=tx_p2c&utm_campaign=24_month&utm_medium=TNM&utm_rate=9.7","","(877) 544-4857","TRUE","FALSE","English","3"
"16557","TEXAS-NEW MEXICO POWER COMPANY","AP GAS & ELECTRIC (TX) LLC","Affordable Classic 12","0.1120","0.1060","0.1030","","False","False","1","Fixed","12","12","150.00","www.apge.com","Lock in a straightforward fixed rate plan that gives you price security for the next 12 months.  Flexible. Affordable. Energy. That's APG&E! ","https://enroll.apge.com/Offer/getDocument?documentId=49&offerCode=TNM_RES_12_FIXED_WEB_SRB_Classic","False","","https://enroll.apge.com/Offer/getDocument?documentId=9&offerCode=TNM_RES_12_FIXED_WEB_SRB_Classic","http://www.apge.com/lp/tx_p2c?utm_source=tx_p2c&utm_campaign=12_month&utm_medium=TNMP&utm_rate=10.0","","(877) 544-4857","TRUE","FALSE","English","3"
"16606","TEXAS-NEW MEXICO POWER COMPANY","4CHANGE ENERGY","Budget Saver 12","0.1900","0.0950","0.0950","","False","False","1","Fixed","6","12","20 per month remaining","https://www.4changeenergy.com/?utm_source=ptcbdg2k&utm_medium=TNMPOWR_12&utm_campaign=affiliate&promocode=ptcbdg2k&tdu=ER_TNMPOWR&utm_content=budsaver ","Predictable Billing. It is this simple - $95 for usage up to 1000 kWh, an additional $95 for usage up to 2000 kWh. Price includes TDU Charges and will not be passed on to you.","https://www.4changeenergy.com/Docs/TOSA_4ChangeEnergy.pdf","False","","https://www.4changeenergy.com/viewpdf.aspx/?Docs/efl_budsva12fac_t.pdf","https://www.4changeenergy.com/?utm_source=ptcbdg2k&utm_medium=TNMPOWR_12&utm_campaign=affiliate&promocode=ptcbdg2k&tdu=ER_TNMPOWR&utm_content=budsaver","","(844) 840-1066","TRUE","FALSE","English","2"
"16610","TEXAS-NEW MEXICO POWER COMPANY","CHAMPION ENERGY SERVICES LLC","Champ Saver-12","0.1190","0.1110","0.1060","","False","False","1","Fixed","12","12","150.00","https://www.championenergyservices.com","","https://www.championenergyservices.com/images/texas_tos_fixedterm_spanish.pdf","False","","https://www.championenergyservices.com/register/efl.aspx?planname=PN2435&ui=es","http://www.championenergyservices.com/promo.asp?promo=POWERTOCHOOSE","","(877) 653-5090","FALSE","FALSE","Spanish","4"
"16568","TEXAS-NEW MEXICO POWER COMPANY","CHAMPION ENERGY SERVICES LLC","Champ Saver-24","0.1160","0.1080","0.1030","","False","False","1","Fixed","13","24","250.00","https://www.championenergyservices.com","","https://www.championenergyservices.com/images/texas_tos_fixedterm_spanish.pdf","False","","https://www.championenergyservices.com/register/efl.aspx?planname=PN2440&ui=es","http://www.championenergyservices.com/promo.asp?promo=POWERTOCHOOSE","","(877) 653-5090","FALSE","FALSE","Spanish","4"
"16620","TEXAS-NEW MEXICO POWER COMPANY","AMBIT ENERGY","Free & Clear Nights 12","0.1720","0.1540","0.1440","","False","True","2","Indexed","100","12","199.00","http://ww2.ambitenergy.com/rates-and-plans?pmc=P2C","Enjoy free electricity at night and help save the planet with 100% renewable energy. This plan requires an AMS-enabled smart meter.","https://mediaserver.ambitenergy.com/media/get/TexasTermsOfService","False","","https://mediaserver.ambitenergy.com/media/get/TXFANCL12ENRL_1648_287_1/EN","http://www.ambitenergy.com","","(877) 282-6248","FALSE","FALSE","English","4"
"16622","TEXAS-NEW MEXICO POWER COMPANY","AMBIT ENERGY","Free & Clear Nights 12","0.1720","0.1540","0.1440","","False","True","2","Indexed","100","12","199.00","http://ww2.ambitenergy.com/rates-and-plans?pmc=P2C","Disfruta de electricidad gratis por las noches y ayuda a salvar el planeta con energía 100% renovable. Este plan requiere un medidor inteligente que permita AMS.","https://mediaserver.ambitenergy.com/media/get/TexasTermsOfService/es","False","","https://mediaserver.ambitenergy.com/media/get/TXFANCL12ENRL_1648_287_1/SP","http://www.ambitenergy.com","","(877) 282-6248","FALSE","FALSE","Spanish","4"
"16697","TEXAS-NEW MEXICO POWER COMPANY","RELIANT","Reliant PowerTracker","0.1280","0.1140","0.1070","","False","False","2","Indexed","11","0","0.00","https://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0003&fromLP=ptc&txtPromocode=WF3713&sid=A3P_ERCOT_2010JulPTCOffers","This offer is for new customers only enrolling in this plan online through Power to Choose. Pricing for this plan changes on the 15th of every month. Please see EFL for more details on reliant.com","http://www.reliant.com/files/09017518806d9b7f.pdf","False","","https://www.reliant.com/files/090175188145b757.pdf","https://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0003&fromLP=ptc&txtPromocode=WF3713&sid=A3P_ERCOT_2010JulPTCOffers","","(855) 350-8650","TRUE","FALSE","English","4"
"16649","TEXAS-NEW MEXICO POWER COMPANY","AMBIT ENERGY","Lone Star Classic 24","0.1460","0.1280","0.1180","","False","False","1","Fixed","15","24","199.00","http://ww2.ambitenergy.com/rates-and-plans?pmc=P2C","La tasa indicada refleja el descuento del E-Plan. El E-Plan de Ambit Energy provee ahorros adicionales sobre nuestras tarifas competitivas y hace que el administrar tu cuenta sea aún más fácil. ¡Simplemente inscríbete en nuestros programas de Facturación Electrónica y Pagos Automáticos cuando te inscribas para nuevo servicio y listo! Ve la Etiqueta de Hechos de Electricidad para información sobre el descuento y los requisitos para inscribirte.","https://mediaserver.ambitenergy.com/media/get/TexasTermsOfService/es","False","","https://mediaserver.ambitenergy.com/media/get/TXUNBUNDLED_24ENR1652_287_1/SP","http://www.ambitenergy.com","","(877) 282-6248","FALSE","FALSE","Spanish","4"
"16650","TEXAS-NEW MEXICO POWER COMPANY","AMBIT ENERGY","Lone Star Classic 12","0.1470","0.1290","0.1190","","False","False","1","Fixed","15","12","199.00","http://ww2.ambitenergy.com/rates-and-plans?pmc=P2C","La tasa indicada refleja el descuento del E-Plan. El E-Plan de Ambit Energy provee ahorros adicionales sobre nuestras tarifas competitivas y hace que el administrar tu cuenta sea aún más fácil. ¡Simplemente inscríbete en nuestros programas de Facturación Electrónica y Pagos Automáticos cuando te inscribas para nuevo servicio y listo! Ve la Etiqueta de Hechos de Electricidad para información sobre el descuento y los requisitos para inscribirte.","https://mediaserver.ambitenergy.com/media/get/TexasTermsOfService/es","False","","https://mediaserver.ambitenergy.com/media/get/TXUNBUNDLED_12ENR1660_287_1/SP","http://www.ambitenergy.com","","(877) 282-6248","FALSE","FALSE","Spanish","4"
"16651","TEXAS-NEW MEXICO POWER COMPANY","AMBIT ENERGY","Ambit Green Texas 12","0.1490","0.1310","0.1210","","False","False","1","Fixed","100","12","199.00","http://ww2.ambitenergy.com/rates-and-plans?pmc=P2C","La tasa indicada refleja el descuento del E-Plan. El E-Plan de Ambit Energy provee ahorros adicionales sobre nuestras tarifas competitivas y hace que el administrar tu cuenta sea aún más fácil. ¡Simplemente inscríbete en nuestros programas de Facturación Electrónica y Pagos Automáticos cuando te inscribas para nuevo servicio y listo! Ve la Etiqueta de Hechos de Electricidad para información sobre el descuento y los requisitos para inscribirte.","https://mediaserver.ambitenergy.com/media/get/TexasTermsOfService/es","False","","https://mediaserver.ambitenergy.com/media/get/TXUNBUNDLED_12ENR1656_287_1/SP","http://www.ambitenergy.com","","(877) 282-6248","FALSE","FALSE","Spanish","4"
"16652","TEXAS-NEW MEXICO POWER COMPANY","AMBIT ENERGY","Lone Star Classic 6","0.1690","0.1500","0.1410","","False","False","1","Fixed","15","6","100.00","http://ww2.ambitenergy.com/rates-and-plans?pmc=P2C","","https://mediaserver.ambitenergy.com/media/get/TexasTermsOfService/es","False","","https://mediaserver.ambitenergy.com/media/get/TXUNBUNDLED_6ENR1650_287_1/SP","http://www.ambitenergy.com","","(877) 282-6248","FALSE","FALSE","Spanish","4"
"16653","TEXAS-NEW MEXICO POWER COMPANY","AMBIT ENERGY","Lone Star Flex","0.1900","0.1760","0.1690","","False","False","0","Variable","15","1","0.00","http://ww2.ambitenergy.com/rates-and-plans?pmc=P2C","","https://mediaserver.ambitenergy.com/media/get/TexasTermsOfService/es","False","","https://mediaserver.ambitenergy.com/media/get/TXUNBUNDLED_0ENR1654_287_1/SP","http://www.ambitenergy.com","","(877) 282-6248","FALSE","FALSE","Spanish","4"
"16654","TEXAS-NEW MEXICO POWER COMPANY","AMBIT ENERGY","Ambit Green Texas Flex","0.1920","0.1780","0.1710","","False","False","0","Variable","100","1","0.00","http://ww2.ambitenergy.com/rates-and-plans?pmc=P2C","","https://mediaserver.ambitenergy.com/media/get/TexasTermsOfService/es","False","","https://mediaserver.ambitenergy.com/media/get/TXUNBUNDLED_0ENR1662_287_1/SP","http://www.ambitenergy.com","","(877) 282-6248","FALSE","FALSE","Spanish","4"
"16704","TEXAS-NEW MEXICO POWER COMPANY","RELIANT","Reliant PowerTracker","0.1280","0.1140","0.1070","","False","False","2","Indexed","11","0","0.00","https://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0003&fromLP=ptc&txtPromocode=WF3713&sid=A3P_ERCOT_2010JulPTCOffers&language_code=es_US","Esta oferta se aplica a nuevos clientes inscriben a través de Power to Choose. Los precios de este plan cambian el 15 de cada mes.","https://www.reliant.com/files/0901751880c5cea6.pdf","False","","https://www.reliant.com/files/090175188145b758.pdf","https://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0003&fromLP=ptc&txtPromocode=WF3713&sid=A3P_ERCOT_2010JulPTCOffers&language_code=es_US","","(855) 350-8650","TRUE","FALSE","Spanish","4"
"16730","TEXAS-NEW MEXICO POWER COMPANY","RELIANT","Reliant Secure 12 plan","0.1220","0.1130","0.1090","","False","False","1","Fixed","11","12","150.00","http://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0003&fromLP=ptc&txtPromocode=WF3713&s.campaign=A3P_ERCOT_2010JulPTCOffers","This offer is for new customers only who enroll through Power to Choose.","http://www.reliant.com/files/0901751880c5cea5.pdf","False","","https://www.reliant.com/files/0901751881670da6.pdf","http://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0003&fromLP=ptc&txtPromocode=WF3713&s.campaign=A3P_ERCOT_2010JulPTCOffers","","(855) 350-8650","TRUE","FALSE","English","4"
"16731","TEXAS-NEW MEXICO POWER COMPANY","RELIANT","Reliant Secure 12 plan","0.1220","0.1130","0.1090","","False","False","1","Fixed","11","12","150.00","http://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0003&fromLP=ptc&txtPromocode=WF3713&s.campaign=A3P_ERCOT_2010JulPTCOffers&language_code=es_US","Esta oferta se aplica a nuevos clientes inscriben a través de Power to Choose.","http://www.reliant.com/files/0901751880c5cea6.pdf","False","","https://www.reliant.com/files/090175188166c06a.pdf","http://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0003&fromLP=ptc&txtPromocode=WF3713&s.campaign=A3P_ERCOT_2010JulPTCOffers&language_code=es_US","","(855) 350-8650","TRUE","FALSE","Spanish","4"
"16732","TEXAS-NEW MEXICO POWER COMPANY","RELIANT","Reliant Secure 24 Plan","0.1150","0.1060","0.1020","","False","False","1","Fixed","11","24","295.00","http://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0003&fromLP=ptc&txtPromocode=WF3713&s.campaign=A3P_ERCOT_2010JulPTCOffers","This offer is for new customers only who enroll through Power to Choose.","http://www.reliant.com/files/0901751880c5cea5.pdf","False","","https://www.reliant.com/files/090175188166c073.pdf","http://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0003&fromLP=ptc&txtPromocode=WF3713&s.campaign=A3P_ERCOT_2010JulPTCOffers","","(855) 350-8650","TRUE","FALSE","English","4"
"16733","TEXAS-NEW MEXICO POWER COMPANY","RELIANT","Reliant Secure 24 Plan","0.1150","0.1060","0.1020","","False","False","1","Fixed","11","24","295.00","http://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0003&fromLP=ptc&txtPromocode=WF3713&s.campaign=A3P_ERCOT_2010JulPTCOffers&language_code=es_US","Esta oferta se aplica a nuevos clientes inscriben a través de Power to Choose.","http://www.reliant.com/files/0901751880c5cea6.pdf","False","","http://www.reliant.com/files/090175188166c074.pdf","http://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0003&fromLP=ptc&txtPromocode=WF3713&s.campaign=A3P_ERCOT_2010JulPTCOffers&language_code=es_US","","(855) 350-8650","TRUE","FALSE","Spanish","4"
"16757","TEXAS-NEW MEXICO POWER COMPANY","GEXA ENERGY","Gexa Choice Select 12","0.1580","0.0590","0.1250","A Residential Usage Credit of $80 will be applied when YOUR USAGE is between 1,000-1,500 kWh in a billing cycle, a Residential Usage Credit of $40 will be applied when YOUR USAGE is between 1,501 - 2,000 kWh in a billing cycle. No Residential Usage Credit will be applied when YOUR USAGE is below 1,000 kWh or above 2,000 kWh in a billing cycle. ","False","False","1","Fixed","6","12","150.00","https://www.gexaenergy.com/Enrollment-PTC/?pc=Payless_NotCool&ptc=1&rkey=8480|2280|1005|23618","|Lock-in a low fixed rate plan. |Make your bill more predictable with Gexa Energys Budget Billing program. |Free online bill pay and automatic billing options are also available.|This offer is for new customers only who enroll through the Power to Choose website.","https://www.gexaenergy.com/UI/Handlers/DynamicRatePdf.ashx?pdfid=2&rkey=8480|2280|1005|23618","False","","https://www.gexaenergy.com/UI/Handlers/DynamicRatePdf.ashx?pdfid=55448&rkey=8480|2280|1005|23618","https://www.gexaenergy.com/Enrollment-PTC/?pc=Payless_NotCool&ptc=1&rkey=8480|2280|1005|23618","","(866) 329-4392","TRUE","TRUE","English","2"
"16763","TEXAS-NEW MEXICO POWER COMPANY","AMBIT ENERGY","Lone Star Plus 12","0.1440","0.1250","0.1040","","False","False","1","Fixed","15","12","199.00","http://ww2.ambitenergy.com/rates-and-plans?pmc=P2C","A 12-month plan that may suit Customers with higher usage. Rate listed reflects the E-Plan discount. Ambit Energy's E-Plan provides additional savings on our competitive rates and makes managing your account even easier. Just enroll in our Paperless Billing and Automatic Payment programs when you sign up for new service and you're done! See Electricity Facts Label for discount information and enrollment requirements","https://mediaserver.ambitenergy.com/media/get/TexasTermsOfService","False","","https://mediaserver.ambitenergy.com/media/get/TXUNBUNDLEDT_12ENR1672_287_1","http://www.ambitenergy.com","","(877) 282-6248","FALSE","FALSE","English","4"
